ip,is_private,total_attempts,session_duration,attempts_per_second,is_single_event,total_failures,total_successes,failure_ratio,unique_users_count,unique_users_ratio,has_root_attempt,has_valid_user_attempt,max_failure_streak,invalid_user_attempts,has_reverse_mapping_failed,ts_first,ts_last,class
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702603983,1702603985,1
183.136.162.51,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702614222,1702614223,1
183.136.162.51,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702624483,1702624484,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702939291,1702939293,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702955400,1702955402,1
183.136.162.51,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702971526,1702971529,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702987656,1702987658,1
183.136.162.51,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1703003810,1703003811,1
183.136.162.51,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703040848,1703040851,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703049826,1703049828,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703058819,1703058821,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703067810,1703067812,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703076810,1703076812,1
183.136.162.51,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703085825,1703085828,1
183.136.162.51,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703094834,1703094837,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703103858,1703103860,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703130952,1703130954,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703139952,1703139954,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703148955,1703148957,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703157951,1703157953,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703166970,1703166972,1
183.136.162.51,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703175980,1703175983,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703184966,1703184968,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703267988,1703267990,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703276974,1703276976,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703285954,1703285956,1
183.136.162.51,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703294942,1703294944,1
183.136.162.51,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703300813,1703300816,1
191.210.223.172,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,1,1702169283,1702169283,1
195.154.37.122,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702169472,1702169480,2
195.154.37.122,0,3,9,0.3,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702216096,1702216105,2
195.154.37.122,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702289842,1702289850,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702333789,1702333796,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702379026,1702379033,2
195.154.37.122,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,1,1702461699,1702461699,1
195.154.37.122,0,3,6,0.428571,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702504550,1702504556,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702559205,1702559212,2
195.154.37.122,0,3,10,0.272727,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702640685,1702640695,2
195.154.37.122,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702676692,1702676700,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702725097,1702725104,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702757909,1702757916,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702818364,1702818371,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702853100,1702853107,2
195.154.37.122,0,3,6,0.428571,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702910795,1702910801,2
195.154.37.122,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,1,1702987415,1702987423,2
195.154.37.122,0,3,6,0.428571,0,3,0,1.0,2,0.666667,0,0,3,3,1,1703016882,1703016888,2
195.154.37.122,0,3,9,0.3,0,3,0,1.0,2,0.666667,0,0,3,3,1,1703065937,1703065946,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1703111422,1703111429,2
195.154.37.122,0,3,6,0.428571,0,3,0,1.0,2,0.666667,0,0,3,3,1,1703160598,1703160604,2
195.154.37.122,0,3,6,0.428571,0,3,0,1.0,2,0.666667,0,0,3,3,1,1703195412,1703195418,2
195.154.37.122,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,1,1703248378,1703248386,2
195.154.37.122,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,1,1703285620,1703285628,2
195.154.37.122,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,1,1703851806,1703851814,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1703885497,1703885504,2
195.154.37.122,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,1,1703943612,1703943620,2
195.154.37.122,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,1,1704022069,1704022077,2
195.154.37.122,0,3,6,0.428571,0,3,0,1.0,2,0.666667,0,0,3,3,1,1704061930,1704061936,2
195.154.37.122,0,3,13,0.214286,0,3,0,1.0,2,0.666667,0,0,3,3,1,1704117210,1704117223,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1704152768,1704152775,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1704198982,1704198989,2
195.154.37.122,0,3,7,0.375,0,3,0,1.0,2,0.666667,0,0,3,3,1,1704232584,1704232591,2
195.154.37.122,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,1,1704284055,1704284063,2
195.154.37.122,0,3,10,0.272727,0,3,0,1.0,2,0.666667,0,0,3,3,1,1704316531,1704316541,2
103.207.39.165,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702169774,1702169775,1
103.207.39.165,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702185010,1702185012,1
103.207.39.165,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702210133,1702210135,1
103.207.39.165,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702277158,1702277160,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702170521,1702170523,1
175.102.13.6,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702183979,1702183980,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702197438,1702197440,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702210880,1702210882,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702224394,1702224396,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702237775,1702237777,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702250954,1702250956,1
175.102.13.6,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702264330,1702264331,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702277828,1702277830,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702291307,1702291309,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702304810,1702304812,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702318241,1702318243,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702331427,1702331429,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702344728,1702344730,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702358181,1702358183,1
175.102.13.6,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1702395165,1702395165,1
175.102.13.6,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1702408652,1702408652,1
175.102.13.6,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1702421830,1702421830,1
175.102.13.6,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1702435178,1702435178,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702448704,1702448706,1
175.102.13.6,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702462283,1702462286,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702475820,1702475822,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702489342,1702489344,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702532796,1702532798,1
175.102.13.6,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702546365,1702546366,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702559917,1702559919,1
175.102.13.6,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702573458,1702573461,1
175.102.13.6,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702586764,1702586765,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702596055,1702596057,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702612471,1702612473,1
175.102.13.6,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702625951,1702625954,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702639425,1702639427,1
175.102.13.6,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702652983,1702652985,1
175.102.13.6,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702666425,1702666428,1
5.188.10.180,0,26,112,0.230088,0,26,0,1.0,7,0.269231,0,0,26,26,0,1702171472,1702171584,3
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1702229383,1702229383,1
5.188.10.180,0,12,49,0.24,0,12,0,1.0,4,0.333333,0,0,12,12,0,1702238616,1702238665,3
5.188.10.180,0,5,29,0.166667,0,5,0,1.0,3,0.6,0,0,5,5,0,1702275970,1702275999,2
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1702315879,1702315879,1
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1702320001,1702320001,1
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1702352348,1702352348,1
5.188.10.180,0,12,52,0.226415,0,12,0,1.0,4,0.333333,0,0,12,12,0,1702378672,1702378724,3
5.188.10.180,0,5,28,0.172414,0,5,0,1.0,3,0.6,0,0,5,5,0,1702403158,1702403186,2
5.188.10.180,0,5,26,0.185185,0,5,0,1.0,3,0.6,0,0,5,5,0,1702425355,1702425381,2
5.188.10.180,0,6,50,0.117647,0,6,0,1.0,4,0.666667,0,0,6,6,0,1702467067,1702467117,3
5.188.10.180,0,18,76,0.233766,0,18,0,1.0,4,0.222222,0,0,18,18,0,1702508127,1702508203,3
5.188.10.180,0,28,159,0.175,0,28,0,1.0,8,0.285714,0,0,28,28,0,1702512032,1702512191,3
5.188.10.180,0,24,125,0.190476,0,24,0,1.0,6,0.25,0,0,24,24,0,1702547363,1702547488,3
5.188.10.180,0,12,65,0.181818,0,12,0,1.0,4,0.333333,0,0,12,12,0,1702581382,1702581447,3
5.188.10.180,0,18,75,0.236842,0,18,0,1.0,4,0.222222,0,0,18,18,0,1702601556,1702601631,3
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1702620808,1702620808,1
5.188.10.180,0,18,114,0.156522,0,18,0,1.0,4,0.222222,0,0,18,18,0,1702639665,1702639779,3
5.188.10.180,0,46,180,0.254144,0,46,0,1.0,16,0.347826,1,0,46,46,0,1702683060,1702683240,3
5.188.10.180,0,6,29,0.2,0,6,0,1.0,4,0.666667,0,0,6,6,0,1702711040,1702711069,3
5.188.10.180,0,5,33,0.147059,0,5,0,1.0,3,0.6,0,0,5,5,0,1702728798,1702728831,2
5.188.10.180,0,26,109,0.236364,0,26,0,1.0,7,0.269231,0,0,26,26,0,1702748317,1702748426,3
5.188.10.180,0,23,127,0.179688,0,23,0,1.0,5,0.217391,0,0,23,23,0,1702789246,1702789373,3
5.188.10.180,0,5,35,0.138889,0,5,0,1.0,3,0.6,0,0,5,5,0,1702806545,1702806580,2
5.188.10.180,0,6,34,0.171429,0,6,0,1.0,4,0.666667,0,0,6,6,0,1702825666,1702825700,3
5.188.10.180,0,12,40,0.292683,0,12,0,1.0,4,0.333333,0,0,12,12,0,1702868196,1702868236,3
5.188.10.180,0,40,195,0.204082,0,40,0,1.0,14,0.35,1,0,40,40,0,1702887427,1702887622,3
5.188.10.180,0,26,126,0.204724,0,26,0,1.0,7,0.269231,0,0,26,26,0,1702906678,1702906804,3
5.188.10.180,0,18,102,0.174757,0,18,0,1.0,4,0.222222,0,0,18,18,0,1702925400,1702925502,3
5.188.10.180,0,12,57,0.206897,0,12,0,1.0,4,0.333333,0,0,12,12,0,1702960523,1702960580,3
5.188.10.180,0,3,24,0.12,0,3,0,1.0,2,0.666667,0,0,3,3,0,1702971117,1702971141,2
5.188.10.180,0,6,41,0.142857,0,6,0,1.0,4,0.666667,0,0,6,6,0,1703001562,1703001603,3
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1703058789,1703058789,1
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1703064520,1703064520,1
5.188.10.180,0,20,99,0.2,0,20,0,1.0,4,0.2,0,0,20,20,0,1703091701,1703091800,3
5.188.10.180,0,46,147,0.310811,0,46,0,1.0,16,0.347826,1,0,46,46,0,1703110087,1703110234,3
5.188.10.180,0,42,179,0.233333,0,42,0,1.0,15,0.357143,1,0,42,42,0,1703140166,1703140345,3
5.188.10.180,0,6,34,0.171429,0,6,0,1.0,4,0.666667,0,0,6,6,0,1703182010,1703182044,3
5.188.10.180,0,5,28,0.172414,0,5,0,1.0,3,0.6,0,0,5,5,0,1703225570,1703225598,2
5.188.10.180,0,24,108,0.220183,0,24,0,1.0,6,0.25,0,0,24,24,0,1703234389,1703234497,3
5.188.10.180,0,12,92,0.129032,0,12,0,1.0,4,0.333333,0,0,12,12,0,1703279415,1703279507,3
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1703281376,1703281376,1
5.188.10.180,0,5,33,0.147059,0,5,0,1.0,3,0.6,0,0,5,5,0,1703849234,1703849267,2
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1703877641,1703877641,1
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1703903780,1703903780,1
5.188.10.180,0,12,51,0.230769,0,12,0,1.0,4,0.333333,0,0,12,12,0,1703930775,1703930826,3
5.188.10.180,0,6,44,0.133333,0,6,0,1.0,4,0.666667,0,0,6,6,0,1703942522,1703942566,3
5.188.10.180,0,6,30,0.193548,0,6,0,1.0,4,0.666667,0,0,6,6,0,1703979623,1703979653,3
5.188.10.180,0,24,119,0.2,0,24,0,1.0,6,0.25,0,0,24,24,0,1703998312,1703998431,3
5.188.10.180,0,26,150,0.172185,0,26,0,1.0,7,0.269231,0,0,26,26,0,1704017411,1704017561,3
5.188.10.180,0,26,154,0.167742,0,26,0,1.0,7,0.269231,0,0,26,26,0,1704043732,1704043886,3
5.188.10.180,0,34,186,0.181818,0,34,0,1.0,11,0.323529,1,0,34,34,0,1704083017,1704083203,3
5.188.10.180,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1704106447,1704106447,1
5.188.10.180,0,12,84,0.141176,0,12,0,1.0,4,0.333333,0,0,12,12,0,1704141323,1704141407,3
5.188.10.180,0,46,198,0.231156,0,46,0,1.0,16,0.347826,1,0,46,46,0,1704154821,1704155019,3
5.188.10.180,0,12,50,0.235294,0,12,0,1.0,4,0.333333,0,0,12,12,0,1704193589,1704193639,3
5.188.10.180,0,23,110,0.207207,0,23,0,1.0,5,0.217391,0,0,23,23,0,1704218305,1704218415,3
5.188.10.180,0,18,66,0.268657,0,18,0,1.0,4,0.222222,0,0,18,18,0,1704248537,1704248603,3
5.188.10.180,0,46,239,0.191667,0,46,0,1.0,16,0.347826,1,0,46,46,0,1704250473,1704250712,3
5.188.10.180,0,3,24,0.12,0,3,0,1.0,2,0.666667,0,0,3,3,0,1704287476,1704287500,2
5.188.10.180,0,5,16,0.294118,0,5,0,1.0,3,0.6,0,0,5,5,0,1704322377,1704322393,2
5.188.10.180,0,46,174,0.262857,0,46,0,1.0,16,0.347826,1,0,46,46,0,1704351445,1704351619,3
5.188.10.180,0,6,77,0.076923,0,6,0,1.0,4,0.666667,0,0,6,6,0,1704362147,1704362224,3
5.188.10.180,0,46,157,0.291139,0,46,0,1.0,16,0.347826,1,0,46,46,0,1704452690,1704452847,3
5.188.10.180,0,32,217,0.146789,0,32,0,1.0,10,0.3125,1,0,32,32,0,1704478516,1704478733,3
5.188.10.180,0,6,42,0.139535,0,6,0,1.0,4,0.666667,0,0,6,6,0,1704515690,1704515732,3
5.188.10.180,0,12,94,0.126316,0,12,0,1.0,4,0.333333,0,0,12,12,0,1704528916,1704529010,3
5.188.10.180,0,6,31,0.1875,0,6,0,1.0,4,0.666667,0,0,6,6,0,1704570093,1704570124,3
5.188.10.180,0,23,76,0.298701,0,23,0,1.0,5,0.217391,0,0,23,23,0,1704584435,1704584511,3
5.188.10.180,0,12,55,0.214286,0,12,0,1.0,4,0.333333,0,0,12,12,0,1704611800,1704611855,3
103.207.39.212,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1702172004,1702172011,2
103.207.39.212,0,5,13,0.357143,0,5,0,1.0,3,0.6,0,0,5,5,0,1702207943,1702207956,2
103.207.39.212,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1702250899,1702250906,2
103.207.39.212,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1702322464,1702322471,2
103.207.39.212,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1702328942,1702328949,2
103.207.39.212,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1702416478,1702416485,2
103.207.39.212,0,5,8,0.555556,0,5,0,1.0,3,0.6,0,0,5,5,0,1702456744,1702456752,2
103.207.39.212,0,5,14,0.333333,0,5,0,1.0,3,0.6,0,0,5,5,0,1702544131,1702544145,2
103.207.39.212,0,5,8,0.555556,0,5,0,1.0,3,0.6,0,0,5,5,0,1702586474,1702586482,2
103.207.39.212,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1702614746,1702614753,2
103.207.39.212,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702652009,1702652011,1
103.207.39.212,0,4,5,0.666667,0,4,0,1.0,2,0.5,0,0,4,4,0,1702697107,1702697112,1
103.207.39.212,0,5,9,0.5,0,5,0,1.0,3,0.6,0,0,5,5,0,1702746122,1702746131,2
103.207.39.212,0,5,11,0.416667,0,5,0,1.0,3,0.6,0,0,5,5,0,1702794862,1702794873,2
103.207.39.212,0,3,5,0.5,0,3,0,1.0,2,0.666667,0,0,3,3,0,1702809391,1702809396,2
103.207.39.212,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702897704,1702897706,1
103.207.39.212,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702956341,1702956343,1
103.207.39.212,0,3,2,1.0,0,3,0,1.0,2,0.666667,0,0,3,3,0,1703022082,1703022084,2
103.207.39.212,0,5,8,0.555556,0,5,0,1.0,3,0.6,0,0,5,5,0,1703144605,1703144613,2
103.207.39.212,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703955598,1703955600,1
103.207.39.212,0,3,8,0.333333,0,3,0,1.0,2,0.666667,0,0,3,3,0,1703998899,1703998907,2
103.207.39.212,0,5,8,0.555556,0,5,0,1.0,3,0.6,0,0,5,5,0,1704014512,1704014520,2
103.207.39.212,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704093333,1704093335,1
103.207.39.212,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1704205197,1704205199,1
103.207.39.212,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1704491463,1704491470,2
103.207.39.212,0,5,11,0.416667,0,5,0,1.0,3,0.6,0,0,5,5,0,1704534595,1704534606,2
103.207.39.212,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1704583355,1704583362,2
106.5.5.195,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1702172389,1702172399,1
185.190.58.151,0,24,336,0.071217,0,24,0,1.0,4,0.166667,0,0,24,24,0,1702174043,1702174379,3
185.190.58.151,0,7,112,0.061947,0,7,0,1.0,3,0.428571,0,0,7,7,0,1702187438,1702187550,3
185.190.58.151,0,19,196,0.096447,0,19,0,1.0,3,0.157895,0,0,19,19,0,1702238938,1702239134,3
185.190.58.151,0,3,31,0.09375,0,3,0,1.0,2,0.666667,0,0,3,3,0,1702280537,1702280568,2
185.190.58.151,0,13,137,0.094203,0,13,0,1.0,3,0.230769,0,0,13,13,0,1702291261,1702291398,3
185.190.58.151,0,3,50,0.058824,0,3,0,1.0,2,0.666667,0,0,3,3,0,1702304627,1702304677,2
185.190.58.151,0,13,188,0.068783,0,13,0,1.0,3,0.230769,0,0,13,13,0,1702341049,1702341237,3
185.190.58.151,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1702371710,1702371710,1
103.99.0.122,0,53,84,0.623529,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702174280,1702174364,3
103.99.0.122,0,53,118,0.445378,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702181017,1702181135,3
103.99.0.122,0,53,83,0.630952,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702258241,1702258324,3
103.99.0.122,0,53,105,0.5,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702304402,1702304507,3
103.99.0.122,0,53,85,0.616279,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702353671,1702353756,3
103.99.0.122,0,53,76,0.688312,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702442442,1702442518,3
103.99.0.122,0,53,104,0.504762,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702476205,1702476309,3
103.99.0.122,0,53,90,0.582418,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702497067,1702497157,3
103.99.0.122,0,53,104,0.504762,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702537796,1702537900,3
103.99.0.122,0,53,77,0.679487,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702602360,1702602437,3
103.99.0.122,0,53,74,0.706667,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702651112,1702651186,3
103.99.0.122,0,53,131,0.401515,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702764989,1702765120,3
103.99.0.122,0,53,125,0.420635,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702847593,1702847718,3
103.99.0.122,0,53,128,0.410853,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702908214,1702908342,3
103.99.0.122,0,53,119,0.441667,0,53,0,1.0,19,0.358491,1,0,53,53,0,1702953837,1702953956,3
103.99.0.122,0,53,116,0.452991,0,53,0,1.0,19,0.358491,1,0,53,53,0,1703017852,1703017968,3
103.99.0.122,0,53,94,0.557895,0,53,0,1.0,19,0.358491,1,0,53,53,0,1703076439,1703076533,3
103.99.0.122,0,53,124,0.424,0,53,0,1.0,19,0.358491,1,0,53,53,0,1703145098,1703145222,3
103.99.0.122,0,53,154,0.341935,0,53,0,1.0,19,0.358491,1,0,53,53,0,1703217896,1703218050,3
103.99.0.122,0,53,135,0.389706,0,53,0,1.0,19,0.358491,1,0,53,53,0,1703277499,1703277634,3
103.99.0.122,0,53,162,0.325153,0,53,0,1.0,19,0.358491,1,0,53,53,0,1703912530,1703912692,3
103.99.0.122,0,53,133,0.395522,0,53,0,1.0,19,0.358491,1,0,53,53,0,1703984677,1703984810,3
103.99.0.122,0,53,123,0.427419,0,53,0,1.0,19,0.358491,1,0,53,53,0,1704006267,1704006390,3
103.99.0.122,0,53,128,0.410853,0,53,0,1.0,19,0.358491,1,0,53,53,0,1704120566,1704120694,3
103.99.0.122,0,53,105,0.5,0,53,0,1.0,19,0.358491,1,0,53,53,0,1704136142,1704136247,3
103.99.0.122,0,53,96,0.546392,0,53,0,1.0,19,0.358491,1,0,53,53,0,1704214525,1704214621,3
103.99.0.122,0,53,116,0.452991,0,53,0,1.0,19,0.358491,1,0,53,53,0,1704242056,1704242172,3
103.99.0.122,0,53,129,0.407692,0,53,0,1.0,19,0.358491,1,0,53,53,0,1704280446,1704280575,3
103.99.0.122,0,53,127,0.414062,0,53,0,1.0,19,0.358491,1,0,53,53,0,1704413788,1704413915,3
103.99.0.122,0,53,114,0.46087,0,53,0,1.0,19,0.358491,1,0,53,53,0,1704477053,1704477167,3
103.99.0.122,0,53,112,0.469027,0,53,0,1.0,19,0.358491,1,0,53,53,0,1704524562,1704524674,3
187.141.143.180,0,109,434,0.250575,0,109,0,1.0,28,0.256881,1,0,109,109,1,1702174368,1702174802,3
103.207.39.16,0,5,8,0.555556,0,5,0,1.0,3,0.6,0,0,5,5,0,1702174707,1702174715,2
103.207.39.16,0,5,9,0.5,0,5,0,1.0,3,0.6,0,0,5,5,0,1702206310,1702206319,2
103.207.39.16,0,5,8,0.555556,0,5,0,1.0,3,0.6,0,0,5,5,0,1702252415,1702252423,2
