alert_kind,alert_type,ts_alert,ip,session_duration,total_attempts,layer1_class,layer1_label,layer2_score,layer2_anomaly,had_early_alert,alert_subtype,ts_first,attempts_so_far,failures_so_far,reason,event_index
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702259301,115.71.16.143,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
EARLY_ALERT,,1702261077,51.15.84.155,,,,,,,,BRUTE_FORCE,1702261058.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702247521,104.192.3.34,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702260822,115.71.16.143,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702260362,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702262343,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702250956,175.102.13.6,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702263866,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702263280,52.80.34.196,6.0,2.0,1.0,Single failure,0.1619,0.0,0.0,,,,,,
EARLY_ALERT,,1702266448,41.223.219.54,,,,,,,,BRUTE_FORCE,1702266434.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702254669,61.143.3.203,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702240568,183.136.162.51,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702265443,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702266975,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702202905,117.107.159.146,12.0,4.0,1.0,Single failure,0.0901,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702266223,52.80.34.196,8.0,2.0,1.0,Single failure,0.1315,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702247639,202.100.179.208,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702268554,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702270076,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702244233,119.7.221.129,628.0,285.0,3.0,Brute-force,0.0313,0.0,1.0,,,,,,
EARLY_ALERT,,1702272023,119.7.221.129,,,,,,,,BRUTE_FORCE,1702272009.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702272071,119.7.221.129,,,,,,,,SCAN,1702272009.0,29.0,29.0,unique_users=4 >= 4,29.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702269168,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
EARLY_ALERT,,1702272213,123.16.30.186,,,,,,,,BRUTE_FORCE,1702272206.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702271597,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702274374,123.150.200.121,,,,,,,,BRUTE_FORCE,1702274366.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702273118,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702270484,2.239.208.154,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702272109,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
EARLY_ALERT,,1702275489,103.207.38.178,,,,,,,,BRUTE_FORCE,1702275479.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702275496,103.207.38.178,,,,,,,,SCAN,1702275479.0,8.0,8.0,unique_users=4 >= 4,8.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702238665,5.188.10.180,49.0,12.0,3.0,Brute-force,0.1163,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702261799,104.192.3.34,16.0,3.0,2.0,Scan,0.1307,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702274641,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702276252,221.122.119.83,,,,,,,,BRUTE_FORCE,1702276245.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702276252,221.122.119.83,,,,,,,,SCAN,1702276245.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702266583,183.136.162.51,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702210135,103.207.39.165,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702276165,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702264331,175.102.13.6,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702275056,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702266575,61.143.3.203,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702278689,210.77.145.35,,,,,,,,BRUTE_FORCE,1702278678.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702278775,212.237.41.66,,,,,,,,BRUTE_FORCE,1702278749.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702277689,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702242284,5.188.10.182,151.0,38.0,3.0,Brute-force,0.0967,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702239134,185.190.58.151,196.0,19.0,3.0,Brute-force,0.0693,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702279213,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702278000,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702280749,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702269899,202.100.179.208,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702282280,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702280929,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702283809,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702286630,211.159.159.39,,,,,,,,BRUTE_FORCE,1702286621.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702283869,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702285332,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702276825,183.136.162.51,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702274916,2.239.208.154,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
EARLY_ALERT,,1702288278,223.68.134.29,,,,,,,,BRUTE_FORCE,1702288267.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702286856,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702252423,103.207.39.16,8.0,5.0,2.0,Scan,0.115,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702286807,52.80.34.196,8.0,2.0,1.0,Single failure,0.1315,0.0,0.0,,,,,,
EARLY_ALERT,,1702289812,82.200.65.218,,,,,,,,BRUTE_FORCE,1702289788.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702216105,195.154.37.122,9.0,3.0,2.0,Scan,0.0338,0.0,0.0,,,,,,
EARLY_ALERT,,1702289863,82.200.65.218,,,,,,,,SCAN,1702289788.0,17.0,17.0,unique_users=4 >= 4,17.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702288379,115.71.16.143,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702288100,2.239.208.154,8.0,2.0,1.0,Single failure,0.1315,0.0,0.0,,,,,,
EARLY_ALERT,,1702290388,118.97.104.142,,,,,,,,BRUTE_FORCE,1702290377.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702278483,61.143.3.203,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702290415,118.97.104.142,,,,,,,,SCAN,1702290377.0,17.0,17.0,unique_users=4 >= 4,17.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702276064,104.192.3.34,12.0,3.0,2.0,Scan,0.1277,0.0,0.0,,,,,,
EARLY_ALERT,,1702290476,183.192.189.131,,,,,,,,BRUTE_FORCE,1702290455.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702233716,60.172.229.172,14.0,7.0,3.0,Brute-force,0.0474,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702186075,103.207.37.82,8.0,5.0,2.0,Scan,0.115,0.0,0.0,,,,,,
EARLY_ALERT,,1702291168,183.63.172.52,,,,,,,,BRUTE_FORCE,1702291158.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702280568,185.190.58.151,31.0,3.0,2.0,Scan,0.1441,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702277830,175.102.13.6,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702291318,185.190.58.151,,,,,,,,BRUTE_FORCE,1702291261.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702279812,5.188.10.182,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702289903,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702290278,2.239.208.154,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702289733,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702292522,2.239.208.154,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702292004,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702294956,212.237.41.152,,,,,,,,BRUTE_FORCE,1702294931.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702295038,212.237.41.152,,,,,,,,SCAN,1702294931.0,27.0,27.0,unique_users=4 >= 4,27.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702292670,52.80.34.196,6.0,2.0,1.0,Single failure,0.1619,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702210768,119.7.221.137,299.0,128.0,3.0,Brute-force,0.0595,0.0,1.0,,,,,,
EARLY_ALERT,,1702296130,119.7.221.137,,,,,,,,BRUTE_FORCE,1702296118.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,NORMAL,1702237940,222.125.40.98,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702276257,221.122.119.83,12.0,10.0,3.0,Brute-force,0.098,0.0,1.0,,,,,,
EARLY_ALERT,,1702296742,221.122.119.83,,,,,,,,BRUTE_FORCE,1702296735.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702296742,221.122.119.83,,,,,,,,SCAN,1702296735.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702294735,2.239.208.154,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702283534,202.100.179.208,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702287043,183.136.162.51,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702294866,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702249190,5.188.10.156,109.0,12.0,3.0,Brute-force,0.1196,0.0,1.0,,,,,,
EARLY_ALERT,,1702298406,5.188.10.156,,,,,,,,BRUTE_FORCE,1702298357.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702295620,52.80.34.196,6.0,2.0,1.0,Single failure,0.1619,0.0,0.0,,,,,,
EARLY_ALERT,,1702298908,179.90.137.139,,,,,,,,BRUTE_FORCE,1702298877.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702297716,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702235650,60.2.12.12,79.0,22.0,3.0,Brute-force,0.0939,0.0,1.0,,,,,,
EARLY_ALERT,,1702300933,60.2.12.12,,,,,,,,BRUTE_FORCE,1702300920.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702298558,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702290408,61.143.3.203,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702186549,88.147.143.242,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702300576,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702296991,2.239.208.154,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
EARLY_ALERT,,1702303892,113.215.161.97,,,,,,,,BRUTE_FORCE,1702303882.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702302781,88.147.143.242,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702258324,103.99.0.122,83.0,53.0,3.0,Brute-force,0.0701,0.0,1.0,,,,,,
EARLY_ALERT,,1702304413,103.99.0.122,,,,,,,,BRUTE_FORCE,1702304402.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702304417,103.99.0.122,,,,,,,,SCAN,1702304402.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702301519,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702291398,185.190.58.151,137.0,13.0,3.0,Brute-force,0.1028,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702291309,175.102.13.6,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702290467,104.192.3.34,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702305827,163.172.151.98,,,,,,,,BRUTE_FORCE,1702305806.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702303450,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702290487,60.172.229.172,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702304492,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702297270,183.136.162.51,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702306332,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702241459,195.154.63.158,7.0,3.0,2.0,Scan,0.0342,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702307469,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702297182,202.100.179.208,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702291908,5.188.10.182,24.0,5.0,2.0,Scan,0.1264,0.0,0.0,,,,,,
EARLY_ALERT,,1702311631,5.188.10.182,,,,,,,,BRUTE_FORCE,1702311585.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702311640,5.188.10.182,,,,,,,,SCAN,1702311585.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702309225,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702310433,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702313228,143.107.220.201,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702302327,61.143.3.203,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702303537,2.239.208.154,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702314060,143.107.220.201,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702312106,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702275999,5.188.10.180,29.0,5.0,2.0,Scan,0.129,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702313385,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
EARLY_ALERT,,1702316595,183.129.173.73,,,,,,,,BRUTE_FORCE,1702316584.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702314525,2.239.208.154,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702307569,183.136.162.51,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702314969,115.71.16.143,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702304812,175.102.13.6,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702314881,143.107.220.201,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702318720,193.201.224.232,,,,,,,,BRUTE_FORCE,1702318709.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702318255,143.107.220.201,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702304867,104.192.3.34,31.0,5.0,1.0,Single failure,0.1277,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702316334,52.80.34.196,8.0,2.0,1.0,Single failure,0.1315,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702315879,5.188.10.180,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702317824,115.71.16.143,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702319108,143.107.220.201,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702316807,2.239.208.154,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702320842,143.107.220.201,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702322008,183.238.178.195,,,,,,,,BRUTE_FORCE,1702321997.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702319257,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702250906,103.207.39.212,7.0,5.0,2.0,Scan,0.1143,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702320687,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702323729,114.166.226.182,,,,,,,,BRUTE_FORCE,1702323712.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702310852,202.100.179.208,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702324672,51.15.138.77,,,,,,,,BRUTE_FORCE,1702324656.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702322154,52.80.34.196,8.0,2.0,1.0,Single failure,0.1315,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702321165,2.239.208.154,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
EARLY_ALERT,,1702325801,124.68.10.20,,,,,,,,BRUTE_FORCE,1702325789.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702313018,202.92.128.175,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702314255,61.143.3.203,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702325508,220.134.8.244,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702323542,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702326310,220.134.8.244,8.0,2.0,1.0,Single failure,0.1315,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702325063,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702317806,183.136.162.51,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
EARLY_ALERT,,1702328704,27.191.235.93,,,,,,,,BRUTE_FORCE,1702328690.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702327950,220.134.8.244,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702226572,87.120.255.141,12.0,6.0,3.0,Brute-force,0.1166,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702322471,103.207.39.212,7.0,5.0,2.0,Scan,0.1143,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702326395,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702329974,203.158.215.184,,,,,,,,BRUTE_FORCE,1702329964.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702329989,42.159.145.29,,,,,,,,SCAN,1702329984.0,5.0,5.0,unique_users=4 >= 4,5.0
EARLY_ALERT,,1702329991,42.159.145.29,,,,,,,,BRUTE_FORCE,1702329984.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702329998,203.158.215.184,,,,,,,,SCAN,1702329964.0,17.0,17.0,unique_users=4 >= 4,17.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702253540,123.235.32.19,422.0,71.0,3.0,Brute-force,0.0889,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702327965,52.80.34.196,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702318243,175.102.13.6,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
